Time [s], Analyzer Name, Decoded Protocol Result
22.024664500000000,I2C,0x03 + ACK
22.026033999999999,I2C,0x9D + ACK
22.066632999999999,I2C,Setup Write to [0x8C] + ACK
22.070430500000001,I2C,0x00 + ACK
22.071802999999999,I2C,0xFF + ACK
22.432129000000000,I2C,Setup Write to [0x8C] + ACK
22.435813499999998,I2C,0x00 + ACK
22.437290500000000,I2C,0x00 + ACK
22.604132000000000,I2C,Setup Write to [0xA6] + ACK
22.605498000000001,I2C,0x00 + ACK
22.607644499999999,I2C,Setup Read to [0xA7] + ACK
22.609546999999999,I2C,0xD5 + ACK
22.610997000000001,I2C,0x18 + ACK
22.612531499999999,I2C,0xAF + ACK
22.613938999999998,I2C,0xBC + ACK
22.615359999999999,I2C,0xD2 + ACK
22.617020000000000,I2C,0xDD + ACK
22.618441000000001,I2C,0xD7 + ACK
22.619841999999998,I2C,0x19 + ACK
22.621295499999999,I2C,0xB0 + ACK
22.622826499999999,I2C,0xB9 + NAK
22.680248500000001,I2C,Setup Write to [0xA6] + ACK
22.681594000000000,I2C,0x0A + ACK
22.683734000000001,I2C,Setup Read to [0xA7] + ACK
22.685663999999999,I2C,0xD2 + ACK
22.687177999999999,I2C,0xDB + ACK
22.688621000000001,I2C,0xCB + ACK
22.690054499999999,I2C,0x18 + ACK
22.691454499999999,I2C,0xB0 + ACK
22.693106000000000,I2C,0xB3 + ACK
22.694555500000000,I2C,0xD3 + ACK
22.695961499999999,I2C,0xD9 + ACK
22.697498000000000,I2C,0xC9 + ACK
22.698919000000000,I2C,0x18 + NAK
22.756442000000000,I2C,Setup Write to [0xA6] + ACK
22.757963499999999,I2C,0x14 + ACK
22.759957000000000,I2C,Setup Read to [0xA7] + ACK
22.761992500000002,I2C,0xB0 + ACK
22.763440500000002,I2C,0xB4 + ACK
22.764844499999999,I2C,0xD3 + ACK
22.766248000000001,I2C,0xDB + ACK
22.767823499999999,I2C,0xCB + ACK
22.769354499999999,I2C,0x1E + ACK
22.770758000000001,I2C,0xB0 + ACK
22.772311500000001,I2C,0xB3 + ACK
22.773745000000002,I2C,0xD3 + ACK
22.775144999999998,I2C,0xD9 + NAK
22.832827000000002,I2C,Setup Write to [0xA6] + ACK
22.834173499999999,I2C,0x1E + ACK
22.836207000000002,I2C,Setup Read to [0xA7] + ACK
22.838243500000001,I2C,0xFF + ACK
22.839643500000001,I2C,0xFF + ACK
22.841093999999998,I2C,0xFF + ACK
22.842631500000000,I2C,0xFF + ACK
22.844032500000001,I2C,0xFF + ACK
22.845573999999999,I2C,0xFF + ACK
22.847114500000000,I2C,0xFF + ACK
22.848536500000002,I2C,0xFF + ACK
22.849940000000000,I2C,0xFF + ACK
22.851386999999999,I2C,0x0B + NAK
22.909026999999998,I2C,Setup Write to [0xA6] + ACK
22.910399000000002,I2C,0x28 + ACK
22.912517999999999,I2C,Setup Read to [0xA7] + ACK
22.914466999999998,I2C,0xAE + ACK
22.915872000000000,I2C,0xAA + ACK
22.917405500000001,I2C,0xB6 + ACK
22.918832999999999,I2C,0xD4 + ACK
22.920259999999999,I2C,0xCE + ACK
22.921896000000000,I2C,0xCE + ACK
22.923314000000001,I2C,0x96 + ACK
22.924764499999998,I2C,0xC5 + ACK
22.926173500000001,I2C,0xC2 + ACK
22.927703500000000,I2C,0x70 + NAK
22.985140999999999,I2C,Setup Write to [0xA6] + ACK
22.986483499999999,I2C,0x32 + ACK
22.988651999999998,I2C,Setup Read to [0xA7] + ACK
22.990556500000000,I2C,0x8A + ACK
22.992090500000000,I2C,0x09 + ACK
22.993539500000001,I2C,0xBF + ACK
22.994945999999999,I2C,0x43 + ACK
22.996343000000000,I2C,0xBC + ACK
22.998044499999999,I2C,0x3B + ACK
22.999448999999998,I2C,0x46 + ACK
23.000854000000000,I2C,0x37 + ACK
23.002410500000000,I2C,0x00 + ACK
23.003837000000001,I2C,0x11 + NAK
23.061525499999998,I2C,Setup Write to [0xA6] + ACK
23.063002500000000,I2C,0x3C + ACK
23.064990500000000,I2C,Setup Read to [0xA7] + ACK
23.067056500000000,I2C,0x22 + ACK
23.068477999999999,I2C,0x86 + ACK
23.069878500000002,I2C,0x00 + ACK
23.071332500000000,I2C,0xC0 + ACK
23.072863999999999,I2C,0xFF + ACK
23.074394000000002,I2C,0x04 + ACK
23.075817499999999,I2C,0x12 + ACK
23.077378000000000,I2C,0x80 + ACK
23.078785000000000,I2C,0xFF + ACK
23.080182000000001,I2C,0x00 + NAK
23.137865999999999,I2C,Setup Write to [0xA6] + ACK
23.139232000000000,I2C,0x46 + ACK
23.141247499999999,I2C,Setup Read to [0xA7] + ACK
23.143279000000000,I2C,0x7F + ACK
23.144729000000002,I2C,0x80 + ACK
23.146134499999999,I2C,0xFF + ACK
23.147670999999999,I2C,0x80 + ACK
23.149092000000000,I2C,0xFF + ACK
23.150646500000001,I2C,0x80 + ACK
23.152177999999999,I2C,0xFF + ACK
23.153579000000001,I2C,0x80 + ACK
23.155032500000001,I2C,0xFF + ACK
23.156434500000000,I2C,0x80 + NAK
23.214037000000001,I2C,Setup Write to [0xA6] + ACK
23.215382500000000,I2C,0x50 + ACK
23.217522500000001,I2C,Setup Read to [0xA7] + ACK
23.219452499999999,I2C,0xFF + ACK
23.220856000000001,I2C,0x00 + ACK
23.222409500000001,I2C,0xFF + ACK
23.223842999999999,I2C,0xFF + ACK
23.225242999999999,I2C,0x0B + ACK
23.226873000000001,I2C,0xA2 + ACK
23.228341000000000,I2C,0xA0 + ACK
23.229747000000000,I2C,0xAA + ACK
23.231154499999999,I2C,0xCF + ACK
23.232704500000001,I2C,0xC9 + NAK
23.290220000000001,I2C,Setup Write to [0xA6] + ACK
23.291685999999999,I2C,0x5A + ACK
23.293733499999998,I2C,Setup Read to [0xA7] + ACK
23.295658499999998,I2C,0xC9 + ACK
23.297217000000000,I2C,0xFF + ACK
23.298620499999998,I2C,0xFF + ACK
23.300024499999999,I2C,0xFF + ACK
23.301471500000002,I2C,0xFF + ACK
23.303120000000000,I2C,0xFF + ACK
23.304523499999998,I2C,0xFF + ACK
23.305948000000001,I2C,0xFF + ACK
23.307510499999999,I2C,0xFF + ACK
23.308910500000000,I2C,0xFF + NAK
23.366465500000000,I2C,Setup Write to [0xA6] + ACK
23.367940500000000,I2C,0x64 + ACK
23.369975000000000,I2C,Setup Read to [0xA7] + ACK
23.371993499999999,I2C,0xFF + ACK
23.373411000000001,I2C,0xFF + ACK
23.374862000000000,I2C,0xFF + ACK
23.376270500000000,I2C,0xFF + ACK
23.377800499999999,I2C,0xFF + ACK
23.379349000000001,I2C,0xFF + ACK
23.380778500000002,I2C,0xFF + ACK
23.382311000000001,I2C,0xFF + ACK
23.383714999999999,I2C,0xFF + ACK
23.385162000000001,I2C,0xFF + NAK
23.442860000000000,I2C,Setup Write to [0x8C] + ACK
23.446503000000000,I2C,0x01 + ACK
23.448028000000001,I2C,0xAE + ACK
23.488338500000001,I2C,Setup Write to [0x8C] + ACK
23.492108999999999,I2C,0x02 + ACK
23.493502500000002,I2C,0xAA + ACK
23.533887000000000,I2C,Setup Write to [0x8C] + ACK
23.537661499999999,I2C,0x03 + ACK
23.539050499999998,I2C,0xB6 + ACK
23.581943500000001,I2C,Setup Write to [0x8C] + ACK
23.585629000000001,I2C,0x04 + ACK
23.587108499999999,I2C,0xBF + ACK
23.627586000000001,I2C,Setup Write to [0x8C] + ACK
23.631250999999999,I2C,0x05 + ACK
23.632729000000001,I2C,0xBC + ACK
23.673203500000000,I2C,Setup Write to [0x8C] + ACK
23.676977999999998,I2C,0x06 + ACK
23.678343500000000,I2C,0x3B + ACK
23.718812000000000,I2C,Setup Write to [0x8C] + ACK
23.722608999999999,I2C,0x07 + ACK
23.723951499999998,I2C,0xCE + ACK
23.764307500000001,I2C,Setup Write to [0x8C] + ACK
23.768104000000001,I2C,0x08 + ACK
23.769450500000001,I2C,0xB9 + ACK
23.809911499999998,I2C,Setup Write to [0x8C] + ACK
23.813707999999998,I2C,0x09 + ACK
23.815057500000002,I2C,0xB3 + ACK
23.855532000000000,I2C,Setup Write to [0x8C] + ACK
23.859325999999999,I2C,0x0A + ACK
23.860675499999999,I2C,0x96 + ACK
23.901164500000000,I2C,Setup Write to [0x8C] + ACK
23.904957000000000,I2C,0x0B + ACK
23.906303000000001,I2C,0xD3 + ACK
23.946899999999999,I2C,Setup Write to [0x8C] + ACK
23.950586000000001,I2C,0x0C + ACK
23.952058000000001,I2C,0xDB + ACK
23.992534500000001,I2C,Setup Write to [0x8C] + ACK
23.996202499999999,I2C,0x0D + ACK
23.997676999999999,I2C,0x1A + ACK
24.040358000000001,I2C,Setup Write to [0x8C] + ACK
24.044273499999999,I2C,0x0E + ACK
24.045648499999999,I2C,0xC5 + ACK
24.086132500000001,I2C,Setup Write to [0x8C] + ACK
24.089904000000001,I2C,0x0F + ACK
24.091275499999998,I2C,0xC2 + ACK
24.131874000000000,I2C,Setup Write to [0x8C] + ACK
24.135538000000000,I2C,0x10 + ACK
24.137036500000001,I2C,0x8A + ACK
24.177503500000000,I2C,Setup Write to [0x8C] + ACK
24.181149500000000,I2C,0x11 + ACK
24.182650500000001,I2C,0x0B + ACK
24.223115499999999,I2C,Setup Write to [0x8C] + ACK
24.226871500000001,I2C,0x12 + ACK
24.228266000000001,I2C,0x46 + ACK
24.268716500000000,I2C,Setup Write to [0x8C] + ACK
24.272488500000001,I2C,0x14 + ACK
24.273864499999998,I2C,0x37 + ACK
24.314219500000000,I2C,Setup Write to [0x8C] + ACK
24.317990000000002,I2C,0x15 + ACK
24.319362999999999,I2C,0x43 + ACK
24.359839000000001,I2C,Setup Write to [0x98] + ACK
24.363613500000000,I2C,0x00 + ACK
24.364984000000000,I2C,0xD4 + ACK
24.405466000000001,I2C,Setup Write to [0x98] + ACK
24.409240000000000,I2C,0x01 + ACK
24.410612499999999,I2C,0xCE + ACK
24.451077500000000,I2C,Setup Write to [0x98] + ACK
24.454851500000000,I2C,0x02 + ACK
24.456227999999999,I2C,0xCE + ACK
24.496823500000001,I2C,Setup Write to [0x98] + ACK
24.500484499999999,I2C,0x03 + ACK
24.501988500000000,I2C,0x9D + ACK
24.544637500000000,I2C,Setup Write to [0x8C] + ACK
24.548435999999999,I2C,0x00 + ACK
24.549776500000000,I2C,0xFF + ACK
